group,graph_hash,edge_count,degree_sequence,d_min,d_mean,d_max,union_vertices,all_vertex_disjoint
target_clean,164a253c8c04ad6a21f0101a94339b07133682cef3cb8736ab9e761447a3f7f9,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",4,7.166666666666667,11,16,True
target_clean,de5a0833ee46e5fdb7227c3f767d8d723f8326fe9d448dbb15448867d493bf32,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",3,7.333333333333333,11,16,True
target_clean,84d1dda70f64baed1fa34e51344ce34398b57ce11fe73c764fa5db390b5ff1ed,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",3,6.833333333333333,10,16,True
target_clean,dbc2a135be820de966f9e60e093a66a724ad899e20c017c61fcd0a6d00ee4877,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",3,7.333333333333333,11,16,True
target_clean,aa89c1828939758e9ff0eea8e05707125b4d411e6c3ee7f75044d21f89434ace,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",3,6.666666666666667,10,16,True
target_clean,5bcae211f6fb331c113a4aa83eab7c3fb1ff5d988668eeaf6c24d15b81a669e3,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",5,6.666666666666667,8,16,True
target_clean,fca595746c25d211079f03e10cbeb184af8af383b87628de202845c4ec54cf93,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",4,6.833333333333333,11,16,True
target_clean,28e1e7d1bc7aa6ccf5bb4661bf323f8a9979376ac050f2f9207142581df5de42,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,6.833333333333333,9,15,False
target_clean,c2b002392b14ab96679c57d74a7d9dfb38dcc03e2b11f68b19963b76361d8ff5,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,6.5,12,16,True
target_clean,8df9d67725ceb6796b27b8d5d0df2c1eb77bc68bfca9b41fc2e046df1b8feb3b,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",3,6.333333333333333,8,16,True
target_clean,009d525cd9ea7e484944ff987592ee617f7657ff87899d1b2fc9812064a0323d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,5.166666666666667,7,16,True
target_clean,c77650288ac0866ffda19aab96a59eb883ccbba36d3613e0ebd43a4fa02fe8a8,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",3,5.666666666666667,7,16,True
target_clean,10a92b2da85f481ecb802976f94919fb6a229a190ed6a6ece8e73b913f9c3046,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",2,6.166666666666667,7,16,True
control_random_dirty,c81aa5cc561c8bc12bf5dafd21dfa7802ee4de8e8000ddf95e7cc3881467d8e2,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.3333333333333335,4,16,True
control_random_dirty,68f635f10c305e1dd9d5406bbad5c636c8002800884689757e19c77185e2aace,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,5.833333333333333,11,16,True
control_random_dirty,36db6c455fea04097fe4094da0ce382cb3d002ec6ceb4678a6057197c5fc87b9,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,5.833333333333333,9,15,False
control_random_dirty,3c32cb1ef90ca541e72adb5d7dc36fbabba3a0d747654844b1f1c636ce1fecd3,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,1.6666666666666667,4,12,False
control_random_dirty,871e9073c364bb2f100fcc6e4c79f85e7d9ccffde107d3d87c6f65ea78241150,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,4.5,7,16,True
control_random_dirty,96ca5c6fd5d6e46e53b7b4b80dc845be4bed7ddf033759731d3bd1be680b1b9c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,3.6666666666666665,6,16,True
control_random_dirty,f96e0eb28fb18a89345e0e263d86c87ab57d134fe58374e5237e19ffaf2a62f7,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.8333333333333335,7,14,False
control_random_dirty,8f81e913b254f7117cd17ef5f571a8aa39e238f60d6cf3a8def98e8ad3a35d90,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",1,2.5,4,16,True
control_random_dirty,e99d885d31bdc0be3a37b13925075d86d5e717897a8b604a98133f061451f38c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.166666666666667,7,15,False
control_random_dirty,df9c5c50bf9cc893200127ee896ac3ae2c23d995df1f03cff2712718d00b2b11,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,1.8333333333333333,4,14,False
control_random_dirty,f3797621da96180acdaa7cdd1ba85ece1aeb2b2f67a12fe5cb0458f9c9e62381,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.0,5,14,False
control_random_dirty,7a0c7ccd9016ee00c7af4d3c3ae88db568b508196e870a6be5da0848d8bd85d7,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,4.166666666666667,7,16,True
control_random_dirty,a00a2bb1cbff9b40eb56fa1ed479110d5bbf1ddd522c085ea19495dde29520e5,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,4.666666666666667,7,16,True
control_random_dirty,ffe00353cfe3a47d3c6d711de1f2fbd9b62fdc87787aae2b04e0fbd5c2acaa72,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.1666666666666665,5,9,False
control_random_dirty,e204c0147ee4822e2fc8bcec10b4d0227de00f7a5d43ace35cef17b6ffa4e4eb,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.3333333333333335,4,16,True
control_random_dirty,39d6054e2a279ad5cf9ff7b247ea621edc104fe0f907b737950881e2366092ab,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,3.8333333333333335,8,16,True
control_random_dirty,64d9ea04cbf3d8bbb6ce0b61eaae28190c2cae1046f508fa81f363ebed81ecd2,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.8333333333333335,4,16,True
control_random_dirty,e70fd529531015f097cdea96e03fcd11b0294a7c2fe555e6baf16d07183d3148,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.6666666666666665,6,14,False
control_random_dirty,7d5bf2dd5b1f3123a5b9a4587ec76a347ae99bb14910cc1bf35c69add7e87f8f,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,6.0,11,16,True
control_random_dirty,3e973d41a22984f6f0a95fde19dc1d0d961e7eafa0181d0afd9d5c57cbd1292e,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,6.0,7,16,True
control_random_dirty,a09a39925c3431ace832b34bdc620c9f0a513397396d16c48bfee27c6260870a,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.5,7,14,False
control_random_dirty,d095080ed48962392760958be832c3894372150be82e31da56adfea8931da85d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.3333333333333335,4,16,True
control_random_dirty,4b8127edcaccde5a601262dc51004bd2b9e1f43373e020bdeab422bf4f6b027c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,5.833333333333333,7,16,True
control_random_dirty,3d2c37749ce30584a808b5a5d41fbdb544690d4494bf6c969a7336490ca6674e,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,5.333333333333333,7,16,True
control_random_dirty,2e39b8ceee09958100a3bf4d0f71965261d99322b606b99b2b3ef63595f666bd,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,5.333333333333333,8,16,True
control_random_dirty,03f1d93916ac993b80a16df7cf863fe87cf24a89e400e1a5d8210306f5e94e8d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.0,4,14,False
control_random_dirty,65f91c8bf2665b37fbf4137451d72ebdedfb6fe5db89d2b06a38e321e46abb9d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.6666666666666665,5,16,True
control_random_dirty,99b408f63f8a5c99c78f682aa0c446339216b80e7df98a44b3099cadfa165ccc,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",0,4.166666666666667,8,15,False
control_random_dirty,40b15b46415255f7fa788febf0ec5fe11546928758046bcfd33bcf1cfbcd7f64,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",1,2.8333333333333335,4,16,True
control_random_dirty,984ce60b701a27b06f0f3c45d3d3549c56abcb577b9b1a6a70fbb923688a99eb,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.1666666666666665,6,14,False
control_random_dirty,cb14e45ed3be015b3d116b02fbec4f54b164b793f6ce245f6f27a5b813a4074e,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,4.166666666666667,7,16,True
control_random_dirty,58b145836640ca1c91ba896dc4879a068bc5d95c3a51ff2b0a0b44160c5e719b,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,3.3333333333333335,7,16,True
control_random_dirty,8dffe89a0b636851026a19b6ac8837942cd043a78c4222ff66bd26c27df6aa4b,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,1.8333333333333333,4,14,False
control_random_dirty,a3a35280a4a5c3c0407a5a10afdd7a8bf455b962b8f18387e1677051d94d7b5a,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,5.0,7,16,True
control_random_dirty,78189810b2279ebb802ffefb88cb1ee5104cb8570e63743ef9f0d65634a26447,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.333333333333333,8,14,False
control_random_dirty,6b14b2a86aa6eb7d4bcfc44223b9f6ee68c20c217feb8be6aeeb515310323c2d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,5.5,7,16,True
control_random_dirty,cf717ad11495af224fa672b1e6bd194dfede10088159fd4ceb3e7d07674aa928,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,4.666666666666667,7,16,True
control_random_dirty,ef4e3235b029880ac194f17b43bb23db1228cf07fe3a766df00fdc98b8d39b11,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.833333333333333,7,14,False
control_random_dirty,1f7f2a68857f257a577d7e9d1f75f9c1803fe326e72891cdfeb7b4491318b3f7,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",0,1.3333333333333333,2,14,False
control_random_dirty,90c634e9d724451b9e379f8135a21ac74e2e0ef8b0be1e876999261e22898e6a,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.8333333333333335,6,14,False
control_random_dirty,a61cc6ae3feb0ad7aeecce6e68ce327ab4cdd89a3f80a846df3db64d65a8585d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.3333333333333335,5,14,False
control_random_dirty,3294d6cc956a5fb1da5281c070003c8ce50e8f303edcf895f9100d3818153564,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",0,2.8333333333333335,6,11,False
control_random_dirty,f0a5bd0476c4423270ab10b0a187d7776c00a2003580527cacb34808985ad5e1,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",1,3.1666666666666665,5,16,True
control_random_dirty,23c14bd809fdd818fd039a65933b4a0300facc7c2ffbe731fd0c92307e464c11,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",0,2.1666666666666665,4,14,False
control_random_dirty,8d43d584b266a7b42b8ff7d174d4f2379836b13f5121457d70aefe800f1b08a4,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,5.0,9,16,True
control_random_dirty,c01e752801c4d32f0a15c5c64c01b5c940040f4188182af4758a9ffc3823168c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.6666666666666665,4,16,True
control_random_dirty,75969e4b5ba78dcd8273c953c0c50653c3cb6e51d51949db2caae390c744e506,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,1.5,3,14,False
control_random_dirty,ba4973717a747bdfd3adca5860dccbb56ace9eca9e659b62de0384d7f6d47ae6,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,1.1666666666666667,3,12,False
control_random_dirty,b8e267733a9907cf6949e4aaacc949e30b92668ca723781bd6cedd68fe324861,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",3,6.666666666666667,8,16,True
control_random_dirty,601d780274005a43779df6d6a72fc156798279528cae0ab3ca4c0c9bb29b4b6c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.0,3,14,False
control_random_dirty,361a283a061277f45368b6dfb5a32d8d457081dec376a5194ab61a50a03b0c5e,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",1,6.333333333333333,8,16,True
control_random_dirty,b25b830261a4e6f6addc2f2f3dae76eb4af68483c1999b17af0fb9204636d11d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,4.666666666666667,7,16,True
control_random_dirty,0af21d335b94bb1d866e11f31e341a1b84663b2a0bf736f314b1418fb6ce785c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",3,6.666666666666667,8,16,True
control_random_dirty,d6ad33fe23797074a7813823eb3d3a53f1be730cb7a0d01030425a04f0ca0301,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.5,4,16,True
control_random_dirty,5ea79c96d9cbf44a866b4af04f9abb6f6db329bb20b4508cb59be69f3efe3bf9,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.8333333333333335,5,16,True
control_random_dirty,4c93b28be7f660ee23035d965974a84518a3f782dcc1d4bde00fb5718f79ae64,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,4.666666666666667,10,16,True
control_random_dirty,5a61a8c4ab623399c33b75889dcd3acdcd089f02bd73ba516ba34cf521c878cb,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",0,3.5,7,13,False
control_random_dirty,935405c9488938459d681816b92ec93268adac6d4fe23266d48c9b9a75a1eaa3,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.6666666666666665,6,9,False
control_random_dirty,ae7813b390b341ecaaab2d70cc149521f0917af57f2741bf09386916b54c77bd,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,4.0,8,16,True
control_random_dirty,0a387fcc17880472660c08e42e0c67185f2db696d2188c339e528cd94c5b8011,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.6666666666666665,7,14,False
control_random_dirty,03655c0c9e6aac5c0522a33f3eca04635820e95fd31e64dbe503186185209809,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,3.3333333333333335,6,16,True
control_random_dirty,ce442288bf287b4cc82dbdba42ef687add3736be13d416f213dc1dcc0fc28be7,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.166666666666667,7,15,False
control_random_dirty,307450cd8afc22a6edbf07ca68f1a5fea5114a3c53e9466dc887e72fc660a844,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.0,4,16,True
control_random_dirty,ddab3573304dc40a74eeae03c61f6a0beab1bb14868f6752a0f509b01b3d951a,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",0,3.8333333333333335,7,14,False
control_random_dirty,dd0acb97fe17e4c415d5146b0060e19fc838c77a3dd03cbfe34440d6c741872f,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,4.333333333333333,7,16,True
control_random_dirty,b0dd6c947d797c76fe0e9abd38d8b55aac26e058ff13181b4802f1474f719a90,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.5,4,15,False
control_random_dirty,da7d14294ac6c249b204d63b2f094216baae863297c54dcd05f41a5879790f37,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,3.1666666666666665,5,16,True
control_random_dirty,d8e265eed28c7f15f6f076f016c966ba7ce9d716d6a784cadd8b5cf6f2e4c1ce,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.8333333333333335,5,14,False
control_random_dirty,20cd2967350c80cf860810b0bb360e9742d4fec57cba4b4395cc679cb7a5e318,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,6.666666666666667,11,16,True
control_random_dirty,ced528dffe9e5c9130094ab1e38a305c6108f96b24bec08f82f07c55eff3ed9d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",0,4.666666666666667,10,15,False
control_random_dirty,e2e9c5bd6049bbdcd04c0aa2d8ed3a9ee8beface422edd772e2777f0d71c8abc,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.833333333333333,7,14,False
control_random_dirty,5c6a0104ddebfd1c38f34b16f88290324014c80ea4d227820188920382f6874d,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.0,4,15,False
control_random_dirty,a2fe72a4a3e6336ea791667795679503c32f733ce8241b284a6d81142d28c425,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,1.8333333333333333,4,16,True
control_random_dirty,2d53146b504731ec7a6e096f096edb2de0f660d0ac4ec70bd23a959b1f380d54,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.666666666666667,9,14,False
control_random_dirty,d74afe4af226f33f5c93b3d6aa102cba8d7b2f0973eb50b33a5a5de7eb91aa5c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,5.333333333333333,10,16,True
control_random_dirty,60f64bcd2a5a024943c22465df218fa1c957416ff2a04f2f8198d4c4214f0488,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.5,4,15,False
control_random_dirty,ecf2fb75151df348a4205941c8d50d5c6d04fc5f3670a4c5581c07a366c32a63,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,2.8333333333333335,4,16,True
control_random_dirty,45b178e0345d456555b9d839dca740716f72c82c01b342209614c26476de3550,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,4.833333333333333,8,16,True
control_random_dirty,0df5cd410f7b8b27d98626f904801c711e4e3191fac9c38c047e73f15ba2c170,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",2,6.5,8,16,True
control_random_dirty,fdbdd26d62a702affdad6750fcc43c895c4d6ea7f9b0de3ef1dbe51937ada3b2,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.6666666666666665,6,14,False
control_random_dirty,ba312fae7481a4f3223d37c6ba99bb9677e8a5c44c7585b72f1fa1ad0451ca90,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.1666666666666665,4,14,False
control_random_dirty,f845ec2360e6d2de68c62cad983a15c696499ab2d12f615110d97c360c52dc40,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,4.333333333333333,7,16,True
control_random_dirty,38d25fbdd010076c1d845b71a903a1cfb162a117c4a42325c11c4519bd203141,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,1.3333333333333333,2,14,False
control_random_dirty,184488ed34b05a8c9b2f8558ed67d9285d619ff45490453cc007fb78078ef4dc,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",1,3.3333333333333335,5,16,True
control_random_dirty,5ecadeec1c1f5dd680ca9c7ce924b03570afdd90f320ac7bfaca2d1e8d88f36f,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.333333333333333,7,14,False
control_random_dirty,96670561d6c80deb02532b7f9680e9dda8ee3f1c33b56d5091affd7e0e364223,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",1,4.333333333333333,8,16,True
control_random_dirty,5d602df3c068fa36583a53ce8795b43d357cfbcd775e9bbc9432c50707dd9e5a,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.3333333333333335,4,14,False
control_random_dirty,132bf5495231b75d87134620b73998604471a55b019a9f7d3f9dfdd9759a8655,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,4.666666666666667,7,16,True
control_random_dirty,074003791927b6aa153fbb136ccfeb08756907b755aaaae0d123d8b36a1846c8,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,5.0,7,16,True
control_random_dirty,1a1a39776e811e295ae5661358d0ce21589587b04882d92dd3814622230a6b15,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.3333333333333335,4,14,False
control_random_dirty,445aa603ee7e29bd4663f295b9d64672952a357c94ad0dac6d4655bd1d551afc,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,2.5,4,12,False
